sumber,tanggal,teks_bersih,urgensi,sentimen,kategori_infrastruktur,kategori_lingkungan,kategori_air_sanitasi,kategori_bencana,kategori_transportasi,kategori_pelayanan_publik,kategori_ekonomi,kategori_keamanan,kategori_pendidikan,kategori_kesehatan
berita_kaggle,2026-03-26,konsulat jenderal republik indonesia kjri di jeddah mengungkapkan 11 korban selamat dari kecelakaan bus jemaah umrah di arab saudi telah melanjutkan ibadah umrah pasalnya mereka telah dinyatakan pulih dan boleh keluar dari rumah sakit untuk melakukan umrah sebanyak 11 korban yang sebelumnya sempat menjalani perawatan medis telah dinyatakan pulih dan,2,1,0,0,0,0,0,0,0,0,0,1
twitter,2026-03-26,rp 20m dengan 40an kali kunjungan berapa km jalan rusak bisa diperbaiki dengan dana sebesar itu atau berapa ribu mahasiswa bisa gratis kuliah apr 1,1,0,1,0,0,0,0,0,0,0,1,0
berita_kaggle,2026-03-26,tempo co jakarta ekonom bright institute awalil rizky menilai kementerian keuangan kemenkeu masih belum mau mengakui adanya pelemahan dinamika ekonomi nasional padahal penerimaan pajak terpantau mengalami penurunan kemenkeu tidak mengakui terjadinya pelemahan dinamika perekonomian selama dua bulan ini yang berdampak pada penurunan penerimaan pajak kata awalil dalam keterangan tertulisnya seperti,1,1,0,0,0,0,0,0,1,0,0,0
berita_kaggle,2026-03-26,nepal diguncang demonstrasi berdarah yang melengserkan perdana menteri sharma oli demonstran membakar sejumlah gedung pemerintah termasuk gedung parlemen sebanyak 22 orang tewas dan lebih dari 100 orang terluka akibat bentrokan dengan polisi mengingat situasi yang tidak menguntungkan di negara ini saya telah mengundurkan diri efektif hari ini untuk memfasilitasi penyelesaian,2,1,0,0,0,0,0,0,0,1,0,0
berita_kaggle,2026-03-26,pasangan artis aaliyah massaid tiba di polda metro jaya untuk menjalani pemeriksaan sebagai pelapor terkait kasus dugaan pencemaran nama baik terkait tuduhan hamil di luar nikah tidak sendiri aaliyah ditemani oleh suaminya thariq halilintar yang juga diperiksa sebagai saksi oleh penyelidik subdit harda ditreskrimum polda metro jaya ini merupakan pemeriksaan,0,2,0,1,0,0,0,0,0,0,0,0
berita_kaggle,2025-04-18,pt pelabuhan indonesia pelindo mengambil langkah pembatasan terhadap jumlah kontainer yang masuk dan keluar dari pelabuhan tanjung priok jakarta utara kebijakan ini diberlakukan sebagai respons atas kemacetan parah yang terjadi di kawasan pelabuhan sejak kamis 17 4 2025 dan mulai mereda pada jumat 18 4 2025 pagi direktur utama pt,2,1,0,0,0,0,1,0,0,0,0,0
berita_kaggle,2026-03-26,seorang pria ditemukan tewas di dalam toilet sebuah gerai minimarket di jalan abdul wahab sawangan depok jumat 22 8 2025 malam peristiwa itu menggegerkan warga sekitar yang langsung berbondong bondong mendatangi lokasi kejadian peristiwa tersebut diketahui terjadi sekitar pukul 18 00 wib identitas korban belum diungkapkan secara resmi namun warga,2,1,0,0,1,0,0,0,0,0,0,0
berita_kaggle,2026-03-26,ringkasan berita dewan ekonomi nasional berencana membentuk family office di bali menteri keuangan purbaya yudhi sadewa ogah mengucurkan apbn ekonom menilai family office bukan hal penting yang harus didirikan pemerintah rencana dewan ekonomi nasional den membentuk ekosistem family office bergulir di tengah kontroversi setelah menteri keuangan purbaya yudhi sadewa mengatakan,1,1,0,0,0,0,0,0,1,0,0,0
berita_kaggle,2026-03-26,pemerintah kota pemkot jakarta pusat jakpus memastikan akan memberikan sanksi pidana kepada warga yang terbukti menyediakan lahan parkir liar hal ini disampaikan langsung oleh wali kota jakarta pusat arifin dalam keterangannya di kantor wali kota jakarta pusat jalan tanah abang 1 gambir senin 28 7 2025 kami dari pemerintah kota,0,1,0,0,0,0,1,0,0,0,0,0
berita_kaggle,2026-03-26,menteri pemuda dan olahraga menpora dito ariotedjo meminta maaf karena pawai atlet olimpiade paris 2024 yang digelar kamis 15 8 2024 menimbulkan kemacetan di sejumlah titik jalan dito bilang pawai digelar pada hari ini karena para atlet baru tiba di indonesia pada selasa 13 8 2024 malam saya ingin mohon,1,1,0,0,0,0,1,0,0,0,0,0
berita_kaggle,2026-03-26,rekayasa lalu lintas contraflow di km 55 sampai dengan km 65 tol jakarta cikampek japek sempat diterapkan siang tadi kebijakan itu dihentikan malam ini usai lalu lintas di lokasi kembali normal setelah terpantau kondisi lalu lintas kendaraan normal atas diskresi kepolisian pt jasamarga transjawa tol jtt hentikan rekayasa lalu lintas,0,1,1,0,0,0,0,0,0,0,0,0
berita_kaggle,2025-04-30,wakil presiden gibran rakabuming raka mengajak semua kelompok untuk terlibat dalam menyukseskan hilirisasi di sektor perikanan dan kelautan bahkan bagi anak muda yang masih menempuh pendidikan bisa ikut terlibat mewujudkan hilirisasi kelautan dan perikanan untuk teman teman yang masih menempuh pendidikan baik di bidang teknologi industri perikanan farmasi ayo ikut,0,2,0,0,0,0,0,0,0,0,1,0
berita_kaggle,2026-03-26,tempat pembuangan akhir tpa ilegal di rowosari tembalang jawa tengah 29 juli 2025 pemprov jawa tengah akan menertibkan tpa ilegal di bekas galian c brown canyon yang terletak di perbatasan rowosari tembalang kota semarang dengan mranggen kabupaten demak karena dinilai melanggar peraturan lingkungan hidup antara aprillio akbar tempat pembuangan akhir,0,1,0,1,0,0,0,0,0,0,0,0
berita_kaggle,2026-03-26,tempo co jakarta menteri dalam negeri muhammad tito karnavian meminta pemerintah daerah mempercepat pendataan kondisi irigasi di daerah tujuannya untuk mendukung program swasembada pangan yang digagas presiden prabowo subianto tito mengatakan untuk menyukseskan program swasembada pangan pekerjaan utama yang harus dikerjakan oleh kementeriannya adalah menyelesaikan masalah irigasi jadi irigasi tolong,2,1,0,0,1,0,0,0,0,0,0,0
twitter,2026-04-02,apophis kade a dibales na ku data judol sareng s sekolah 11k 20 putu,0,1,0,0,0,0,0,0,0,0,1,0
twitter,2026-03-25,kaaristy jama weh ti subuh pan tah kopo macet,1,1,0,0,0,0,1,0,0,0,0,0
twitter,2026-03-26,g4 goblok gendeng gijil goyim uang negara kemana jalan rusak suruh perbaiki tp dana aja di stop laknat sekali pgn di lihat pahlawan tangan besi tp kebijakan ngawur apr 3,1,0,1,0,0,0,0,0,0,0,0,0
berita_kaggle,2024-11-13,seorang ibu berinisial ags 58 dan anaknya abs 22 tewas usai mengalami kecelakaan lalu lintas di jalan ahmad yani kelurahan kayuringin jaya bekasi selatan kota bekasi rabu 13 11 2024 pukul 11 30 wib kasubnit 2 satlantas polres metro bekasi kota akp devi sumardiono menjelaskan kecelakaan berawal ketika sepeda motor,2,1,0,0,0,0,1,1,0,0,0,0
berita_kaggle,2026-03-26,pemerintah kota pemkot jakarta timur menertibkan fasilitas mandi cuci kakus mck liar yang mencemari lingkungan di wilayah rawa bunga kecamatan jatinegara minggu 3 8 2025 penertiban dilakukan bersamaan dengan aksi kerja bakti warga dengan fokus merapikan sejumlah mck liar di sekitar permukiman warga wali kota jakarta timur munjirin mengatakan langkah,0,1,0,0,1,0,0,1,0,0,0,0
berita_kaggle,2026-03-26,akses keluar dari kawasan ancol jakarta utara terpantau macet pada rabu 1 1 2025 dini hari selepas berakhirnya pesta perayaan tahun baru 2025 berdasarkan pantauan kompas com pada rabu pukul 00 05 wib bus bus wara wiri yang mengantarkan penumpang ke pusat pusat permainan di ancol telah dipenuhi dengan para,1,1,0,0,0,0,1,0,0,0,0,0
berita_kaggle,2026-03-26,jakarta kompas com sejumlah warga kembali mengeluhkan munculnya bau dari area uji coba refuse derived fuel rdf rorotan jakarta utara meski tidak sekuat saat uji coba pertama berlangsung keluhan itu disampaikan warga yang tinggal di sekitar lokasi salah satunya ketua rt 18 rw 14 klaster shinano perumahan jakarta garden city,1,1,0,1,0,0,0,0,0,0,0,0
berita_kaggle,2024-09-17,sebanyak 120 pedagang kali lima pkl yang berjualan di sepanjang jalan mayor oking kecamatan bogor tengah kota bogor ditertibkan oleh satpol pp pada selasa 17 9 2024 proses penertiban berjalan lancar tanpa adanya penolakan dari para pedagang bahkan sebagian besar pedagang membongkar sendiri lapak mereka kami menertibkan kurang lebih 120,1,1,0,0,0,0,0,1,1,0,0,0
twitter,2026-03-26,valisa wkwkw gimana ya dok to gaboleh ngomong kalo stoknya kosong obat kosong mar 25 20,0,1,0,0,0,0,0,0,0,0,0,1
twitter,2026-03-25,yaqut maling tanggapannya yg sedang viral bos segera pecat si zainul,2,1,0,0,0,0,0,0,0,1,0,0
berita_kaggle,2026-03-26,faktor emosi lantaran sering kehilangan kendaraan sepeda motor menjadi alasan warga menghajar seorang maling bernama reza saat beraksi di kampung kukun rt 11 rw 16 desa ciantra cikarang selatan kabupaten bekasi rabu 16 10 2024 sudah banyak yang kenal mukanya jadi banyak yang emosi sama dia sudah sering kerekam cctv,0,1,0,0,0,0,0,0,0,1,0,0
berita_kaggle,2026-03-26,tempo co jakarta badan meteorologi klimatologi dan geofisika bmkg menyebut kondisi perubahan iklim saat ini sudah sangat signifikan dan memicu cuaca ekstrem yang makin sulit diprediksi deputi bidang klimatologi bmkg ardhasena sopaheluwakan mengatakan bahwa suhu bumi telah meningkat tajam dibandingkan era praindustri karena saat ini kondisi pemanasan bumi sudah 1,1,1,0,0,0,1,0,0,0,0,0,0
berita_kaggle,2026-03-26,tempo co banyuwangi gunung raung di jawa timur meletus pada hari ini kamis 5 juni 2025 pos pengamatan gunung api raung di kampung mangaran desa sumber arum kecamatan songgon kabupaten banyuwangi melaporkan erupsi terjadi pada kamis siang sekitar pukul 12 25 wib tinggi kolom letusan teramati kurang lebih 600 meter,1,1,0,0,0,1,0,1,0,0,0,0
twitter,2026-03-26,aplikasi aman resmi diluncurkan warga bisa lapor jalan berlubang hingga dapat bimbingan psikolog,1,2,1,0,0,0,0,0,0,0,0,0
twitter,2026-03-29,pii ya bisa aja kak karna emg sekolah butuh sependek pengetahuan aku sekolah yg itu lapor dina trs dikasih 2 solusi rekrutmen or rekomendasi prodi minta ke kampus nah rekrutmen ini tetep ada tesnya kok kaya misal microteaching ngajar trs sekarang harus dah ppg kekurangan guru,1,1,0,0,0,0,0,0,0,0,1,0
twitter,2026-03-30,shineee hirup uap air panas recommended sih terus ngurangin kontak sama asep polusi udara,0,1,0,1,0,0,0,0,0,0,0,0
berita_kaggle,2026-03-26,gubernur jakarta pramono anung mengatakan pembangunan taman bendera pusaka di wilayah kebayoran baru jakarta selatan bisa membantu mengatasi banjir yang sering terjadi di wilayah tersebut taman itu akan digunakan untuk mengatur banjir bahkan untuk pengaturan instalasi pengolahan air limbah ipal banjirnya biayanya kurang lebih hampir sama bahkan lebih besar sedikit,1,1,0,1,0,0,0,0,0,0,0,0
berita_kaggle,2026-03-26,menteri sosial saifullah yusuf atau yang biasa disapa gus ipul bersama komisi nasional disabilitas knd menjenguk syaifur rosi abdillah santri korban runtuhnya bangunan pondok pesantren al khoziny buduran di desa sumokali kecamatan candi sidoarjo rosi kini menjalani masa pemulihan setelah salah satu kakinya harus diamputasi akibat tertimpa reruntuhan bangunan dalam,1,1,0,0,0,0,0,1,0,0,0,0
twitter,2026-03-26,asli macet banget soalnya jalan sebagian ditutup teruuuuss pas baru bgt ambruk dan lampu mati beneran keos tetanggaku inisiatif turun buat atur itu perempatan sampe polisi datang istrinya ngabarin ke grup biar warga diem dirumah apr 2,2,1,0,0,0,0,1,0,0,1,0,0
berita_kaggle,2026-03-26,rangkaian krl masih tertahan di stasiun palmerah jakarta pusat imbas kericuhan demo 25 agustus 2025 pengamatan kompas com di lokasi pukul 18 50 wib krl relasi rangkasbitung tanah abang pemberhentian terakhirnya hanya sampai stasiun palmerah satu rangkaian krl masih belum bisa bergerak di stasiun palmerah penumpang yang awalnya berada di,1,1,0,0,0,0,1,0,0,1,0,0
berita_kaggle,2026-03-26,tempo co jakarta bencana banjir dan tanah longsor melanda beberapa wilayah di kabupaten kendal provinsi jawa tengah pada senin 20 januari 2025 pukul 23 00 wib akibatnya satu warga dilaporkan meninggal dunia dan 264 warga terpaksa mengungsi di beberapa titik badan penanggulangan bencana daerah bpbd kabupaten kendal melaporkan satu warganya,2,1,0,1,0,1,0,0,0,0,0,0
berita_kaggle,2026-03-26,sejumlah pengunjung pekan raya jakarta prj atau jakarta fair 2025 mengeluhkan fasilitas toilet di prj yang dinilai kurang bersih salah satu pengunjung firmansyah 33 menyebut jumlah toilet di prj sebenarnya sudah cukup namun karena pengunjung sangat banyak kebersihan toilet tak terjaga sebenarnya sudah bagus tapi karena banyak orang menjadi terlalu,0,2,0,0,1,0,0,0,0,0,0,0
berita_kaggle,2026-03-26,sebuah video yang menampilkan semburan lumpur disertai gas bumi di kabupaten tulang bawang provinsi lampung viral di media sosial semburan ini muncul dari galian sumur bor peristiwa ini terjadi di kampung bumi dipasena makmur kecamatan rawajitu timur kabupaten tulang bawang dalam video yang diterima tampak warga setempat mengabadikan momen semburan,0,1,0,0,1,0,0,1,0,0,0,0
berita_kaggle,2026-03-26,jauhnya sumber mata air membuat warga di 24 dusun di desa wakan kecamatan jerowaru lombok timur nusa tenggara barat mengalami kesulitan air bersih kondisi ini menjadi tambah parah saat ntb memasuki musim kemarau pipanya hampir di seluruh wilayah sudah masuk tapi airnya yang mengalir ini yang sulit pemerintah daerah dan,1,0,0,0,1,0,0,1,0,0,0,0
berita_kaggle,2026-03-26,rektor universitas indonesia ui heri hermansyah mengungkapkan bahwa menteri energi dan sumber daya mineral esdm bahlil lahadalia belum lulus program doktor s3 sebab disertasi bahlil yang sempat menjadi polemik diputuskan untuk direvisi sehingga proses yudisium ditunda belum lulus mahasiswa lulus itu ada suatu proses yang disebut yudisium nah beliau belum,1,1,0,0,0,0,0,0,0,0,1,0
berita_kaggle,2026-03-26,tempo co jakarta sebuah ledakan terjadi ketika pusat amunisi iii pusat peralatan tni ad sedang memusnahkan amunisi kedaluwarsa di kawasan pantai sagara kecamatan cibalong kabupaten garut jawa barat senin 12 mei 2025 sekitar pukul 09 30 wib ledakan amunisi tersebut mengakibatkan 13 orang meninggal yang terdiri atas empat prajurit tni,2,1,0,0,0,0,0,1,0,0,0,0
berita_kaggle,2025-09-12,tidak ada korban akibat pohon tumbang yang menimpa angkot di jalan margasatwa pondok labu jakarta selatan jumat 12 9 2025 warga bernama rahman 24 mengatakan tak ada penumpang maupun sopir di dalam angkot tersebut alhamdulillah enggak ada korban sopirnya tadi lagi ke luar kata rahman kepada kompas com jumat rahman,1,0,0,0,0,0,1,0,0,0,0,0
berita_kaggle,2026-03-26,tempo co palembang badan penanggulangan bencana daerah bpbd kota pagar alam sumatera selatan mengevakuasi seorang pendaki bernama deko avriansah 21 tahun asal kabupaten seluma bengkulu dari area puncak gunung dempo pada jumat 3 januari 2025 evakuasi pendaki yang dinyatakan sudah meninggal itu memakan waktu selama 10 jam kepala bidang kedaruratan,2,1,0,0,0,1,0,0,0,0,0,0
berita_kaggle,2024-09-20,menteri sosial saifullah yusuf memerintahkan supaya berbagai bantuan buat korban gempa kabupaten bandung dan garut segera disalurkan kita harus bergerak cepat dan maksimal menyalurkan bantuan kepada korban bencana gempa di bandung dan garut kata lelaki akrab disapa gus ipul di jakarta dikutip dari keterangan pers kamis 19 9 2024 bencana,2,2,0,0,0,1,0,0,0,0,0,0
twitter,2026-03-26,gub mobil 8 m buat menerjang jalan rusak sedangkan di malaysia hampir gaada,1,0,1,0,0,0,0,0,0,0,0,0
berita_kaggle,2026-03-26,tempo co jakarta perusahaan pengelola jalan tol pt jasa marga persero tbk mencatat 1 963 152 kendaraan meninggalkan wilayah jakarta bogor tangerang dan bekasi jabotabek pada momen lebaran tahun ini angka tersebut merupakan total arus lalu lintas di jalan tol keluar jabotabek selama 11 hari dari jumat 21 maret hingga,0,1,1,0,0,0,0,0,0,0,0,0
berita_kaggle,2026-03-26,pertamina patra niaga resmi meluncurkan tim serv q service quality yang akan beroperasi di seluruh wilayah operasional untuk memastikan layanan di stasiun pengisian bahan bakar umum spbu berjalan optimal peluncuran tim ini dilakukan sebagai bagian dari upaya perusahaan meningkatkan kualitas pelayanan publik pada jumat 17 oktober 2025 tim serv q,0,2,0,0,0,0,1,1,0,0,0,0
twitter,2026-04-03,holdmetight mempercepat kiamat ekonomi indonesia dimana banyak dan harga melonjak tinggi tapi dengan menyepakati hny menunggu waktu dimana dunia melihat siapa dalang di balik hancurnya ekonomi dunia yg sepenuhnya bukan salah pemerintah indonesia ketika itu terjadidimana phk,0,1,0,0,0,0,0,0,1,0,0,0
berita_kaggle,2026-03-26,wakil menteri koperasi wamenkop ferry juliantono mengajak generasi muda untuk meneladani perjuangan hadji oemar said hos tjokroaminoto ferry mengatakan pemikiran besar hos tjokroaminoto untuk menciptakan kemandirian ekonomi melalui gerakan sarekat islam masih diaplikasikan hingga saat ini tentu kita harus melanjutkan perjuangan dan cita citanya hos tjokroaminoto untuk mewujudkan kedaulatan sebuah,1,1,0,0,0,0,0,0,1,0,0,0
berita_kaggle,2026-03-26,langit mendung hari itu tidak cukup meredupkan semangat wanita asal biak papua bernama loisa kafiar 25 untuk memperjuangkan kariernya sebagai perawat loisa merupakan 1 dari 306 migran yang terdaftar oleh kementerian perlindungan pekerja migran indonesia p2mi untuk bekerja di jepang ia akan bekerja sebagai perawat di fasilitas kesehatan di jepang,0,1,0,0,0,0,0,0,0,0,0,1
twitter,2026-03-30,mamut menteng air keruh bangsa ini kehilangan tokoh yg bisa diandalkan lg shg menjadi bangsa hslu lalu dicarilah tokoh spt jk lah anies lah yg bisanya cuma memancing di,0,1,0,0,1,0,0,0,0,0,0,0
berita_kaggle,2026-03-26,seorang pria berinisial mf 20 tewas tertabrak kereta majapahit 215 malang pasar senen di dekat stasiun kramat jakarta pusat kamis 16 1 2025 kapolsek cempaka putih kompol sulistiyo yudo pangestu mengatakan insiden terjadi sekitar pukul 08 50 wib tepatnya di jalur hilir petak jalan jatinegara pasar senen km 8 6,2,1,0,0,0,0,1,0,1,0,0,0
berita_kaggle,2026-03-26,kereta api menjadi salah satu pilihan moda transportasi yang disukai karena menawarkan kombinasi kenyamanan keamanan efisiensi biaya dan waktu serta kesempatan untuk menikmati pemandangan indah selama perjalanan bagi orang yang belum pernah mencoba naik kereta api untuk keluar kota ada perasaan tidak percaya diri atau bingung bagaimana cara menikmati perjalanan,1,1,0,0,0,0,0,0,0,1,0,0
twitter,2026-03-26,mampu tapi belum waktunya mengingat tingkat kemiskinan yang tinggi pemerintah yang kurang kompeten dan jalan berlubang juga yang masih pake aspal tipis mar 30,1,1,1,0,0,0,0,0,1,0,0,0
twitter,2026-03-26,udah tau gue gktau jalan emak gue mh duduk santai bae giliran kelewat eh kita yg diomelin enakan dibonceng drpd nyetir berasa ke pegunungan naik turun jalanan lewat kobakan jalan berlubang mar 28,1,1,1,0,0,0,0,0,0,0,0,0
